1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 80, 4, 4
4916, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4917, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
4918, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
4919, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4920, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4921, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4922, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
4923, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4924, plains, biomesoplenty:highland_moor, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
4925, plains, biomesoplenty:highland_moor, WATER_AMBIENT, betteranimalsplus:lamprey, 10, 1, 3
4926, plains, biomesoplenty:highland_moor, WATER_AMBIENT, betteranimalsplus:eel_freshwater, 10, 1, 3
4927, forest, biomesoplenty:jade_cliffs, MONSTER, minecraft:spider, 80, 4, 4
4928, forest, biomesoplenty:jade_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
4929, forest, biomesoplenty:jade_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
4930, forest, biomesoplenty:jade_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
4931, forest, biomesoplenty:jade_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
4932, forest, biomesoplenty:jade_cliffs, MONSTER, minecraft:slime, 80, 4, 4
4933, forest, biomesoplenty:jade_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
4934, forest, biomesoplenty:jade_cliffs, MONSTER, minecraft:witch, 5, 1, 1
4935, forest, biomesoplenty:jade_cliffs, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
4936, forest, biomesoplenty:jade_cliffs, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4937, forest, biomesoplenty:jade_cliffs, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4938, forest, biomesoplenty:jade_cliffs, MONSTER, rats:rat_spawner, 80, 1, 3
4939, forest, biomesoplenty:jade_cliffs, MONSTER, rats:pied_piper, 10, 1, 1
4940, forest, biomesoplenty:jade_cliffs, MONSTER, tconstruct:earth_slime, 80, 2, 4
4941, forest, biomesoplenty:jade_cliffs, MONSTER, tconstruct:sky_slime, 80, 2, 4
4942, forest, biomesoplenty:jade_cliffs, MONSTER, quark:toretoise, 80, 1, 1
4943, forest, biomesoplenty:jade_cliffs, MONSTER, quark:stoneling, 80, 1, 1
4944, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:bluejay, 12, 2, 5
4945, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:cardinal, 12, 2, 5
4946, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:robin, 12, 2, 5
4947, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:lyrebird, 10, 2, 5
4948, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:hummingbird, 18, 2, 5
4949, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:peafowl, 10, 2, 5
4950, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:magpie, 12, 2, 5
4951, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:cassowary, 10, 2, 5
4952, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:kiwi, 10, 2, 5
4953, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:pigeon, 12, 2, 5
4954, forest, biomesoplenty:jade_cliffs, CREATURE, exoticbirds:woodpecker, 12, 2, 5
4955, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4956, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:sunbird, 10, 1, 1
4957, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:raccoon, 10, 2, 4
4958, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:crow, 10, 3, 5
4959, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4960, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
4961, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4962, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:sunbird, 10, 1, 1
4963, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:raccoon, 10, 2, 4
4964, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:crow, 10, 3, 5
4965, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4966, forest, biomesoplenty:jade_cliffs, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
4967, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:lammergeier, 10, 1, 2
4968, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:goat, 10, 1, 4
4969, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
4970, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
4971, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:songbird, 11, 1, 4
4972, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:badger, 10, 1, 2
4973, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:turkey, 11, 1, 3
4974, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:goose, 15, 2, 5
4975, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
4976, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
4977, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:deer, 16, 1, 4
4978, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
4979, forest, biomesoplenty:jade_cliffs, CREATURE, betteranimalsplus:boar, 10, 1, 4
4980, forest, biomesoplenty:jade_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
4981, forest, biomesoplenty:jade_cliffs, AMBIENT, alexsmobs:fly, 10, 2, 3
4982, forest, biomesoplenty:jade_cliffs, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4983, forest, biomesoplenty:jade_cliffs, AMBIENT, alexsmobs:fly, 10, 2, 3
4984, forest, biomesoplenty:jade_cliffs, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4985, forest, biomesoplenty:jade_cliffs, AMBIENT, terraincognita:butterfly, 10, 4, 8
4986, forest, biomesoplenty:jade_cliffs, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
4987, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4988, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
4989, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
4990, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
4991, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4992, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
4993, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
4994, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4995, forest, biomesoplenty:jade_cliffs, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
4996, plains, biomesoplenty:lavender_field, MONSTER, minecraft:spider, 80, 4, 4
4997, plains, biomesoplenty:lavender_field, MONSTER, minecraft:zombie, 80, 4, 4
4998, plains, biomesoplenty:lavender_field, MONSTER, minecraft:zombie_villager, 10, 1, 1
4999, plains, biomesoplenty:lavender_field, MONSTER, minecraft:skeleton, 80, 4, 4
5000, plains, biomesoplenty:lavender_field, MONSTER, minecraft:creeper, 80, 4, 4
5001, plains, biomesoplenty:lavender_field, MONSTER, minecraft:slime, 80, 4, 4
5002, plains, biomesoplenty:lavender_field, MONSTER, minecraft:enderman, 5, 1, 4
5003, plains, biomesoplenty:lavender_field, MONSTER, minecraft:witch, 5, 1, 1
5004, plains, biomesoplenty:lavender_field, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
5005, plains, biomesoplenty:lavender_field, MONSTER, alexsmobs:centipede_head, 10, 1, 1
5006, plains, biomesoplenty:lavender_field, MONSTER, alexsmobs:centipede_head, 10, 1, 1
5007, plains, biomesoplenty:lavender_field, MONSTER, rats:rat_spawner, 80, 1, 3
5008, plains, biomesoplenty:lavender_field, MONSTER, rats:pied_piper, 10, 1, 1
5009, plains, biomesoplenty:lavender_field, MONSTER, tconstruct:earth_slime, 80, 2, 4
5010, plains, biomesoplenty:lavender_field, MONSTER, tconstruct:sky_slime, 80, 2, 4
5011, plains, biomesoplenty:lavender_field, MONSTER, quark:toretoise, 80, 1, 1
5012, plains, biomesoplenty:lavender_field, MONSTER, quark:stoneling, 80, 1, 1
5013, plains, biomesoplenty:lavender_field, CREATURE, minecraft:sheep, 12, 4, 4
5014, plains, biomesoplenty:lavender_field, CREATURE, minecraft:pig, 10, 4, 4
5015, plains, biomesoplenty:lavender_field, CREATURE, minecraft:chicken, 10, 4, 4
5016, plains, biomesoplenty:lavender_field, CREATURE, minecraft:cow, 10, 4, 4
5017, plains, biomesoplenty:lavender_field, CREATURE, exoticbirds:hummingbird, 18, 2, 5
5018, plains, biomesoplenty:lavender_field, CREATURE, exoticbirds:peafowl, 10, 2, 5
5019, plains, biomesoplenty:lavender_field, CREATURE, exoticbirds:cassowary, 10, 2, 5
5020, plains, biomesoplenty:lavender_field, CREATURE, exoticbirds:pigeon, 12, 2, 5
5021, plains, biomesoplenty:lavender_field, CREATURE, alexsmobs:raccoon, 10, 2, 4
5022, plains, biomesoplenty:lavender_field, CREATURE, alexsmobs:crow, 10, 3, 5
5023, plains, biomesoplenty:lavender_field, CREATURE, alexsmobs:raccoon, 10, 2, 4
5024, plains, biomesoplenty:lavender_field, CREATURE, alexsmobs:crow, 10, 3, 5
5025, plains, biomesoplenty:lavender_field, CREATURE, betteranimalsplus:goat, 10, 1, 4
5026, plains, biomesoplenty:lavender_field, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
5027, plains, biomesoplenty:lavender_field, CREATURE, betteranimalsplus:songbird, 11, 1, 4
5028, plains, biomesoplenty:lavender_field, CREATURE, betteranimalsplus:badger, 10, 1, 2
5029, plains, biomesoplenty:lavender_field, CREATURE, betteranimalsplus:coyote, 10, 1, 6
5030, plains, biomesoplenty:lavender_field, CREATURE, betteranimalsplus:boar, 10, 1, 4
5031, plains, biomesoplenty:lavender_field, AMBIENT, minecraft:bat, 10, 8, 8
5032, plains, biomesoplenty:lavender_field, AMBIENT, alexsmobs:fly, 10, 2, 3
5033, plains, biomesoplenty:lavender_field, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5034, plains, biomesoplenty:lavender_field, AMBIENT, alexsmobs:fly, 10, 2, 3
5035, plains, biomesoplenty:lavender_field, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5036, plains, biomesoplenty:lavender_field, AMBIENT, terraincognita:butterfly, 10, 4, 8
5037, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
5038, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5039, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5040, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5041, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5042, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5043, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
5044, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5045, plains, biomesoplenty:lavender_field, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5046, plains, biomesoplenty:lavender_forest, MONSTER, minecraft:spider, 80, 4, 4
5047, plains, biomesoplenty:lavender_forest, MONSTER, minecraft:zombie, 80, 4, 4
5048, plains, biomesoplenty:lavender_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
5049, plains, biomesoplenty:lavender_forest, MONSTER, minecraft:skeleton, 80, 4, 4
5050, plains, biomesoplenty:lavender_forest, MONSTER, minecraft:creeper, 80, 4, 4
5051, plains, biomesoplenty:lavender_forest, MONSTER, minecraft:slime, 80, 4, 4
5052, plains, biomesoplenty:lavender_forest, MONSTER, minecraft:enderman, 5, 1, 4
5053, plains, biomesoplenty:lavender_forest, MONSTER, minecraft:witch, 5, 1, 1
5054, plains, biomesoplenty:lavender_forest, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
5055, plains, biomesoplenty:lavender_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
5056, plains, biomesoplenty:lavender_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
5057, plains, biomesoplenty:lavender_forest, MONSTER, rats:rat_spawner, 80, 1, 3
5058, plains, biomesoplenty:lavender_forest, MONSTER, rats:pied_piper, 10, 1, 1
5059, plains, biomesoplenty:lavender_forest, MONSTER, tconstruct:earth_slime, 80, 2, 4
5060, plains, biomesoplenty:lavender_forest, MONSTER, tconstruct:sky_slime, 80, 2, 4
5061, plains, biomesoplenty:lavender_forest, MONSTER, quark:toretoise, 80, 1, 1
5062, plains, biomesoplenty:lavender_forest, MONSTER, quark:stoneling, 80, 1, 1
5063, plains, biomesoplenty:lavender_forest, CREATURE, minecraft:sheep, 12, 4, 4
5064, plains, biomesoplenty:lavender_forest, CREATURE, minecraft:pig, 10, 4, 4
5065, plains, biomesoplenty:lavender_forest, CREATURE, minecraft:chicken, 10, 4, 4
5066, plains, biomesoplenty:lavender_forest, CREATURE, minecraft:cow, 10, 4, 4
5067, plains, biomesoplenty:lavender_forest, CREATURE, exoticbirds:hummingbird, 18, 2, 5
5068, plains, biomesoplenty:lavender_forest, CREATURE, exoticbirds:peafowl, 10, 2, 5
5069, plains, biomesoplenty:lavender_forest, CREATURE, exoticbirds:cassowary, 10, 2, 5
5070, plains, biomesoplenty:lavender_forest, CREATURE, exoticbirds:pigeon, 12, 2, 5
5071, plains, biomesoplenty:lavender_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
5072, plains, biomesoplenty:lavender_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
5073, plains, biomesoplenty:lavender_forest, CREATURE, alexsmobs:crow, 10, 3, 5
5074, plains, biomesoplenty:lavender_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
5075, plains, biomesoplenty:lavender_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
5076, plains, biomesoplenty:lavender_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
5077, plains, biomesoplenty:lavender_forest, CREATURE, alexsmobs:crow, 10, 3, 5
5078, plains, biomesoplenty:lavender_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
5079, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:goat, 10, 1, 4
5080, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
5081, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:squirrel, 10, 1, 3
5082, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:songbird, 11, 1, 4
5083, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:badger, 10, 1, 2
5084, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:turkey, 11, 1, 3
5085, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:brownbear, 10, 1, 1
5086, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:blackbear, 10, 1, 1
5087, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:deer, 16, 1, 4
5088, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:feralwolf, 10, 1, 6
5089, plains, biomesoplenty:lavender_forest, CREATURE, betteranimalsplus:boar, 10, 1, 4
5090, plains, biomesoplenty:lavender_forest, AMBIENT, minecraft:bat, 10, 8, 8
5091, plains, biomesoplenty:lavender_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
5092, plains, biomesoplenty:lavender_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5093, plains, biomesoplenty:lavender_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
5094, plains, biomesoplenty:lavender_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5095, plains, biomesoplenty:lavender_forest, AMBIENT, betteranimalsplus:butterfly, 10, 1, 3
5096, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
5097, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5098, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:perch, 20, 1, 6
5099, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5100, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
5101, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5102, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:muskellunge, 10, 1, 1
5103, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5104, plains, biomesoplenty:lavender_forest, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5105, desert, biomesoplenty:lush_desert, MONSTER, minecraft:spider, 80, 4, 4
5106, desert, biomesoplenty:lush_desert, MONSTER, minecraft:zombie, 80, 4, 4
5107, desert, biomesoplenty:lush_desert, MONSTER, minecraft:zombie_villager, 10, 1, 1
5108, desert, biomesoplenty:lush_desert, MONSTER, minecraft:skeleton, 80, 4, 4
5109, desert, biomesoplenty:lush_desert, MONSTER, minecraft:creeper, 80, 4, 4
5110, desert, biomesoplenty:lush_desert, MONSTER, minecraft:slime, 80, 4, 4
5111, desert, biomesoplenty:lush_desert, MONSTER, minecraft:enderman, 5, 1, 4
5112, desert, biomesoplenty:lush_desert, MONSTER, minecraft:witch, 5, 1, 1
5113, desert, biomesoplenty:lush_desert, MONSTER, minecraft:husk, 80, 4, 4
5114, desert, biomesoplenty:lush_desert, MONSTER, betterdefaultbiomes:lost_miner, 80, 1, 3
5115, desert, biomesoplenty:lush_desert, MONSTER, betterdefaultbiomes:desert_bandit, 80, 1, 3
5116, desert, biomesoplenty:lush_desert, MONSTER, alexsmobs:centipede_head, 10, 1, 1
5117, desert, biomesoplenty:lush_desert, MONSTER, alexsmobs:centipede_head, 10, 1, 1
5118, desert, biomesoplenty:lush_desert, MONSTER, rats:rat_spawner, 80, 1, 3
5119, desert, biomesoplenty:lush_desert, MONSTER, rats:pied_piper, 10, 1, 1
5120, desert, biomesoplenty:lush_desert, MONSTER, tconstruct:earth_slime, 80, 2, 4
5121, desert, biomesoplenty:lush_desert, MONSTER, tconstruct:sky_slime, 80, 2, 4
5122, desert, biomesoplenty:lush_desert, MONSTER, quark:toretoise, 80, 1, 1
5123, desert, biomesoplenty:lush_desert, MONSTER, quark:stoneling, 80, 1, 1
5124, desert, biomesoplenty:lush_desert, MONSTER, betteranimalsplus:tarantula, 40, 1, 3
5125, desert, biomesoplenty:lush_desert, CREATURE, minecraft:rabbit, 10, 2, 3
5126, desert, biomesoplenty:lush_desert, CREATURE, exoticbirds:roadrunner, 10, 2, 5
5127, desert, biomesoplenty:lush_desert, CREATURE, exoticbirds:ostrich, 10, 2, 5
5128, desert, biomesoplenty:lush_desert, CREATURE, exoticbirds:hummingbird, 18, 2, 5
5129, desert, biomesoplenty:lush_desert, CREATURE, exoticbirds:pigeon, 12, 2, 5
5130, desert, biomesoplenty:lush_desert, CREATURE, betterdefaultbiomes:camel, 10, 2, 3
5131, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:roadrunner, 10, 2, 2
5132, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:gazelle, 40, 7, 7
5133, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
5134, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:elephant, 30, 3, 5
5135, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:emu, 20, 2, 5
5136, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:kangaroo, 25, 3, 5
5137, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
5138, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:roadrunner, 10, 2, 2
5139, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:gazelle, 40, 7, 7
5140, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
5141, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:elephant, 30, 3, 5
5142, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:emu, 20, 2, 5
5143, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:kangaroo, 25, 3, 5
5144, desert, biomesoplenty:lush_desert, CREATURE, alexsmobs:tarantula_hawk, 10, 1, 1
5145, desert, biomesoplenty:lush_desert, CREATURE, betteranimalsplus:goat, 10, 1, 4
5146, desert, biomesoplenty:lush_desert, CREATURE, betteranimalsplus:pheasant, 12, 1, 3
5147, desert, biomesoplenty:lush_desert, CREATURE, betteranimalsplus:badger, 10, 1, 2
5148, desert, biomesoplenty:lush_desert, CREATURE, betteranimalsplus:coyote, 10, 1, 6
5149, desert, biomesoplenty:lush_desert, CREATURE, betteranimalsplus:boar, 10, 1, 4
5150, desert, biomesoplenty:lush_desert, AMBIENT, minecraft:bat, 10, 8, 8
5151, desert, biomesoplenty:lush_desert, AMBIENT, alexsmobs:fly, 10, 2, 3
5152, desert, biomesoplenty:lush_desert, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5153, desert, biomesoplenty:lush_desert, AMBIENT, alexsmobs:fly, 10, 2, 3
5154, desert, biomesoplenty:lush_desert, AMBIENT, alexsmobs:cockroach, 10, 5, 5
5155, desert, biomesoplenty:lush_desert, WATER_AMBIENT, aquaculture:catfish, 10, 1, 1
5156, desert, biomesoplenty:lush_desert, WATER_AMBIENT, aquaculture:minnow, 18, 1, 5
5157, desert, biomesoplenty:lush_desert, WATER_AMBIENT, aquaculture:bluegill, 20, 1, 6
5158, desert, biomesoplenty:lush_desert, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
5159, desert, biomesoplenty:lush_desert, WATER_AMBIENT, aquaculture:gar, 10, 1, 2
5160, desert, biomesoplenty:lush_savanna, MONSTER, minecraft:spider, 80, 4, 4
5161, desert, biomesoplenty:lush_savanna, MONSTER, minecraft:zombie, 80, 4, 4
